web-scraper-order,web-scraper-start-url,pagination,PLZ,Stadt,Stadtteil,Landkreis,Bundesland
"1632988457-12841","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84333","Malgersdorf","","Kreis Rottal-Inn","Bayern"
"1632988538-17731","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26465","Langeoog","","Kreis Wittmund","Niedersachsen"
"1632988423-11000","https://home.meinestadt.de/deutschland/plz-0","","0655606571","Roßleben","","Kyffhäuserkreis","Thüringen"
"1632988457-13392","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","88348","Bad Saulgau","","Kreis Sigmaringen","Baden-Württemberg"
"1632988440-12258","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97500","Ebelsbach","","Kreis Haßberge","Bayern"
"1632988485-14724","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","65185","Wiesbaden","Wiesbaden-Mitte","","Hessen"
"1632988522-16607","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","35274","Kirchhain","","Kreis Marburg-Biedenkopf","Hessen"
"1632988423-11253","https://home.meinestadt.de/deutschland/plz-0","","09429","Wolkenstein","","Erzgebirgskreis","Sachsen"
"1632988440-12425","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","99097","Erfurt","Erfurt-Melchendorf","","Thüringen"
"1632988538-17906","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2937829379","Wittingen","","Kreis Gifhorn","Niedersachsen"
"1632988522-16376","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","31629","Estorf/Weser","","Kreis Nienburg/Weser","Niedersachsen"
"1632988473-14405","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","79288","Gottenheim","","Breisgau-Hochschwarzwald","Baden-Württemberg"
"1632988546-18073","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","18374","Zingst","","Kreis Vorpommern-Rügen","Mecklenburg-Vorpommern"
"1632988473-14232","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","77793","Gutach/Schwarzwaldbahn","","Ortenaukreis","Baden-Württemberg"
"1632988440-11904","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","94439","Roßbach/Niederbayern","","Kreis Rottal-Inn","Bayern"
"1632988423-10974","https://home.meinestadt.de/deutschland/plz-0","","063690638606388","Südliches Anhalt","","Kreis Anhalt-Bitterfeld","Sachsen-Anhalt"
"1632988546-18024","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","17454","Zinnowitz","","Kreis Vorpommern-Greifswald","Mecklenburg-Vorpommern"
"1632988485-14973","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","67365","Schwegenheim","","Kreis Germersheim","Rheinland-Pfalz"
"1632988538-17080","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21439","Marxen","","Kreis Harburg","Niedersachsen"
"1632988440-11496","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91471","Illesheim","","Kreis Neustadt/Aisch-Bad Windsheim","Bayern"
"1632988538-17466","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24800","Elsdorf-Westermühlen","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988522-16901","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","38531","Rötgesbüttel","","Kreis Gifhorn","Niedersachsen"
"1632988538-17899","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29356","Bröckel","","Kreis Celle","Niedersachsen"
"1632988511-16207","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49393","Lohne/Oldenburg","","Kreis Vechta","Niedersachsen"
"1632988440-12180","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97237","Altertheim","","Kreis Würzburg","Bayern"
"1632988440-12087","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","9616697486","Kirchlauter","","Kreis Haßberge","Bayern"
"1632988440-12114","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96242","Sonnefeld","","Kreis Coburg","Bayern"
"1632988501-15682","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56745","Bell","","Kreis Mayen-Koblenz","Rheinland-Pfalz"
"1632988538-17602","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25582","Looft","","Kreis Steinburg","Schleswig-Holstein"
"1632988440-11691","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92711","Parkstein","","Kreis Neustadt a.d. Waldnaab","Bayern"
"1632988423-10733","https://home.meinestadt.de/deutschland/plz-0","","02708","Rosenbach","","Kreis Görlitz","Sachsen"
"1632988440-12446","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","99444","Blankenhain","","Kreis Weimarer Land","Thüringen"
"1632988440-11586","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91793","Alesheim","","Kreis Weißenburg-Gunzenhausen","Bayern"
"1632988538-17276","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","23858","Wesenberg b. Holstein","","Kreis Stormarn","Schleswig-Holstein"
"1632988522-16943","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","39122","Magdeburg","Magdeburg-Fermersleben","","Sachsen-Anhalt"
"1632988546-18111","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","19086","Plate","","Kreis Ludwigslust-Parchim","Mecklenburg-Vorpommern"
"1632988457-12569","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82211","Herrsching am Ammersee","","Kreis Starnberg","Bayern"
"1632988457-13502","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89284","Pfaffenhofen a.d. Roth","","Kreis Neu-Ulm","Bayern"
"1632988440-11480","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91369","Wiesenthau","","Kreis Forchheim","Bayern"
"1632988501-15238","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","52428","Jülich","","Kreis Düren","Nordrhein-Westfalen"
"1632988473-13972","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74374","Zaberfeld","","Kreis Heilbronn","Baden-Württemberg"
"1632988485-14862","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6685167706","Krickenbach","","Kreis Kaiserslautern","Rheinland-Pfalz"
"1632988473-14301","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","78337","Öhningen","","Kreis Konstanz","Baden-Württemberg"
"1632988440-12106","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96194","Walsdorf/Oberfranken","","Kreis Bamberg","Bayern"
"1632988538-17937","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29490","Neu Darchau","","Kreis Lüchow-Dannenberg","Niedersachsen"
"1632988501-15399","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54536","Kröv","","Kreis Bernkastel-Wittlich","Rheinland-Pfalz"
"1632988457-13013","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","85630","Grasbrunn","","Kreis München","Bayern"
"1632988501-15638","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56410","Montabaur","","Westerwaldkreis","Rheinland-Pfalz"
"1632988457-12750","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","83567","Unterreit","","Kreis Mühldorf a. Inn","Bayern"
"1632988440-12340","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97837","Erlenbach b. Marktheidenfeld","","Kreis Main-Spessart","Bayern"
"1632988522-16970","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","39343393563935939646","Oebisfelde-Weferlingen","","Kreis Börde","Sachsen-Anhalt"
"1632988457-13490","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89194","Schnürpflingen","","Alb-Donau-Kreis","Baden-Württemberg"
"1632988440-11628","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","92342","Freystadt","","Kreis Neumarkt i.d. Oberpfalz","Bayern"
"1632988546-18090","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","18565","Insel Hiddensee","","Kreis Vorpommern-Rügen","Mecklenburg-Vorpommern"
"1632988511-15975","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","44807","Bochum","Bochum-Grumme","","Nordrhein-Westfalen"
"1632988546-18092","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","18573","Samtens","","Kreis Vorpommern-Rügen","Mecklenburg-Vorpommern"
"1632988511-16025","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","45772","Marl/Westfalen","Marl/Westfalen-Chemiezone","Kreis Recklinghausen","Nordrhein-Westfalen"
"1632988423-11116","https://home.meinestadt.de/deutschland/plz-0","","079730798007987","Mohlsdorf-Teichwolframsdorf","","Kreis Greiz","Thüringen"
"1632988440-11531","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","91602","Dürrwangen","","Kreis Ansbach","Bayern"
"1632988522-16876","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","3844038442384443844638448","Wolfsburg","","","Niedersachsen"
"1632988457-12568","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82205","Gilching","","Kreis Starnberg","Bayern"
"1632988423-10804","https://home.meinestadt.de/deutschland/plz-0","","01237","Dresden","Dresden-Prohlis-Nord","","Sachsen"
"1632988485-14583","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","6357163589","Gelnhausen","","Main-Kinzig-Kreis","Hessen"
"1632988538-17336","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","241612421424244","Felm","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988538-17623","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","25724","Schmedeswurth","","Kreis Dithmarschen","Schleswig-Holstein"
"1632988538-17392","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","2437624404","Kappeln/Schlei","","Kreis Schleswig-Flensburg","Schleswig-Holstein"
"1632988440-12136","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","96349","Steinwiesen","","Kreis Kronach","Bayern"
"1632988440-12186","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","97247","Eisenheim","","Kreis Würzburg","Bayern"
"1632988423-11322","https://home.meinestadt.de/deutschland/plz-0","","01936","Laußnitz","","Kreis Bautzen","Sachsen"
"1632988501-15555","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56073","Koblenz","Koblenz-Goldgrube","","Rheinland-Pfalz"
"1632988538-17474","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","24811","Brekendorf","","Kreis Rendsburg-Eckernförde","Schleswig-Holstein"
"1632988511-16095","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","47279","Duisburg","Duisburg-Bissingheim","","Nordrhein-Westfalen"
"1632988457-12562","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","82140","Olching","","Kreis Fürstenfeldbruck","Bayern"
"1632988546-18238","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","14109","Berlin","Berlin-Wannsee","",""
"1632988501-15618","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56340","Osterspai","","Rhein-Lahn-Kreis","Rheinland-Pfalz"
"1632988538-17876","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","28832","Achim b. Bremen","","Kreis Verden","Niedersachsen"
"1632988440-12034","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-9","95652","Waldsassen","","Kreis Tirschenreuth","Bayern"
"1632988538-17097","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21514","Siebeneichen","","Kreis Herzogtum Lauenburg","Schleswig-Holstein"
"1632988546-18376","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-1","168181684516909","Märkisch Linden","","Kreis Ostprignitz-Ruppin","Brandenburg"
"1632988473-13675","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","71696","Möglingen","","Kreis Ludwigsburg","Baden-Württemberg"
"1632988457-13504","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89290","Buch b. Illertissen","","Kreis Neu-Ulm","Bayern"
"1632988423-10903","https://home.meinestadt.de/deutschland/plz-0","","0483804849","Laußig","","Kreis Nordsachsen","Sachsen"
"1632988538-17104","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","21614","Hansestadt Buxtehude","","Kreis Stade","Niedersachsen"
"1632988511-16229","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-4","49525","Lengerich/Westfalen","","Kreis Steinfurt","Nordrhein-Westfalen"
"1632988423-10790","https://home.meinestadt.de/deutschland/plz-0","","03103","Neupetershain","","Kreis Oberspreewald-Lausitz","Brandenburg"
"1632988457-13543","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","89438","Holzheim Kr. Dillingen","","Kreis Dillingen a.d. Donau","Bayern"
"1632988538-17149","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","22043","Hamburg","Hamburg-Jenfeld","",""
"1632988485-14762","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","65589","Hadamar","","Kreis Limburg-Weilburg","Hessen"
"1632988538-17965","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","29593","Schwienau","","Kreis Uelzen","Niedersachsen"
"1632988423-11074","https://home.meinestadt.de/deutschland/plz-0","","07554","Kauern","","Kreis Greiz","Thüringen"
"1632988457-13171","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","86742","Fremdingen","","Kreis Donau-Ries","Bayern"
"1632988473-13693","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72131","Ofterdingen","","Kreis Tübingen","Baden-Württemberg"
"1632988501-15396","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","54531","Pantenburg","","Kreis Bernkastel-Wittlich","Rheinland-Pfalz"
"1632988485-14667","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-6","64331","Weiterstadt","","Kreis Darmstadt-Dieburg","Hessen"
"1632988473-13956","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","74254","Offenau","","Kreis Heilbronn","Baden-Württemberg"
"1632988473-13784","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-7","72636","Frickenhausen/Württemberg","","Kreis Esslingen","Baden-Württemberg"
"1632988538-17719","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-2","26340","Zetel","","Kreis Friesland","Niedersachsen"
"1632988522-16678","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-3","36132","Eiterfeld","","Kreis Fulda","Hessen"
"1632988457-12829","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-8","84178","Kröning","","Kreis Landshut","Bayern"
"1632988501-15684","https://home.meinestadt.de/deutschland/plz-0","https://home.meinestadt.de/deutschland/plz-5","56751","Einig","","Kreis Mayen-Koblenz","Rheinland-Pfalz"
